OBJECTID,County,Contae,Local_Government_Area,Limistéar_Rialtas_Áitiúil,Classification,Cineál,Gaeltacht,Town_Classification,ID,English_Name,Irish_Name,Foirm_Ghinideach,Alternative_Name,IG_E,IG_N,ITM_E,ITM_N,Irish_Validation,Legislation,Validated_By,Date_,Comment_
1887,LEITRIM,Liatroim,LEITRIM,,ED,T,N,,117011,BEIHY,Bóithigh,,,212143,288001,612091,788016,,,Fiontar,,
1888,LEITRIM,Liatroim,LEITRIM,,ED,T,N,,117012,BELHAVEL,Béal Haibhil,,,186729,329459,586683,829466,,,Fiontar,,
1889,LEITRIM,Liatroim,LEITRIM,,ED,T,N,,117013,BREANDRUM,Bréandroim,,,205961,302812,605911,802824,,,Fiontar,,
1890,LEITRIM,Liatroim,LEITRIM,,ED,T,N,,117014,BUNNYBEG,An Buinne Beag,,,202290,299809,602241,799822,,,Fiontar,,
1891,LEITRIM,Liatroim,LEITRIM,,ED,T,N,,117015,CARRICK-on-SHANNON,Cora Droma Rúisc,,,195420,299388,595372,799401,,,Fiontar,,
1892,LEITRIM,Liatroim,LEITRIM,,ED,T,N,,117016,CARRIGALLEN EAST,Carraig Álainn Thoir,,,225502,302990,625448,803002,,,Fiontar,,
1893,LEITRIM,Liatroim,LEITRIM,,ED,T,N,,117017,CARRIGALLEN WEST,Carraig Álainn Thiar,,,221055,303279,621002,803291,,,Fiontar,,
1894,LEITRIM,Liatroim,LEITRIM,,ED,T,N,,117018,CASHEL,An Caiseal,,,207952,290974,607901,790989,,,Fiontar,,
1895,LEITRIM,Liatroim,LEITRIM,,ED,T,N,,117019,CASTLEFORE,Baile Choille Fóir,,,205905,310209,605855,810220,,,Fiontar,,
1896,LEITRIM,Liatroim,LEITRIM,,ED,T,N,,117020,CATTAN,Cotann,,,214938,293149,614886,793163,,,Fiontar,,
1897,LEITRIM,Liatroim,LEITRIM,,ED,T,N,,117021,CLOONCLARE,Cluain Chláir,,,198231,335492,598183,835497,,,Fiontar,,
1898,LEITRIM,Liatroim,LEITRIM,,ED,T,N,,117022,CLOONE,An Chluain,,,215043,299047,614991,799060,,,Fiontar,,
1899,LEITRIM,Liatroim,LEITRIM,,ED,T,N,,117023,CLOONLOGHER,Cluain Lothair,,,186237,333813,586191,833819,,,Fiontar,,
1900,LEITRIM,Liatroim,LEITRIM,,ED,T,N,,117024,CLOVERHILL,An Chorr Ghlas,,,213617,315999,613565,816008,,,Fiontar,,
1901,LEITRIM,Liatroim,LEITRIM,,ED,T,N,,117025,CORRALA,Corr an Fhleá,,,219255,306909,619202,806920,,,Fiontar,,
1902,LEITRIM,Liatroim,LEITRIM,,ED,T,N,,117026,CORRIGA,Carraigigh,,,218947,297509,618894,797522,,,Fiontar,,
1903,LEITRIM,Liatroim,LEITRIM,,ED,T,N,,117027,DRUMAHAIRE,Droim Dhá Thiar,,,181349,330490,581304,830496,,,Fiontar,,
1904,LEITRIM,Liatroim,LEITRIM,,ED,T,N,,117028,DRUMARD,An Droim Ard,,,206858,294123,606808,794137,,,Fiontar,,
1905,LEITRIM,Liatroim,LEITRIM,,ED,T,N,,117029,DRUMKEERAN,Droim Caorthainn,,,189685,324793,589638,824801,,,Fiontar,,
1906,LEITRIM,Liatroim,LEITRIM,,ED,T,N,,117030,DRUMOD,Dromad,,,202826,292377,602776,792391,,,Fiontar,,
1907,LEITRIM,Liatroim,LEITRIM,,ED,T,N,,117031,DRUMREILLY EAST,Droim OiríolaighThoir,,,204096,322470,604046,822478,,,Fiontar,,
1908,LEITRIM,Liatroim,LEITRIM,,ED,T,N,,117032,DRUMREILLY NORTH,Droim Oiríolaigh Thuaidh,,,216566,309241,616514,809252,,,Fiontar,,
1909,LEITRIM,Liatroim,LEITRIM,,ED,T,N,,117033,DRUMREILLY SOUTH,Droim Oiríolaigh Theas,,,213614,307396,613562,807407,,,Fiontar,,
1910,LEITRIM,Liatroim,LEITRIM,,ED,T,N,,117034,DRUMREILLY WEST,Droim Oiríolaigh Thiar,,,199886,320130,599837,820138,,,Fiontar,,
1911,LEITRIM,Liatroim,LEITRIM,,ED,T,N,,117035,DRUMSHANBO,Droim Seanbhó,,,196448,310803,596400,810813,,,Fiontar,,
1912,LEITRIM,Liatroim,LEITRIM,,ED,T,N,,117036,DRUMSNA,Droim ar Snámh,,,200719,301181,600670,801193,,,Fiontar,,
1913,LEITRIM,Liatroim,LEITRIM,,ED,T,N,,117037,DRUMDOO,Droim Dumha,,,204710,297613,604660,797626,,,Fiontar,,
1914,LEITRIM,Liatroim,LEITRIM,,ED,T,N,,117038,FENAGH,Fíonach,,,209953,308070,609902,808081,,,Fiontar,,
1915,LEITRIM,Liatroim,LEITRIM,,ED,T,N,,117039,GARADICE,Garbhros,,,216127,312576,616075,812586,,,Fiontar,,
1916,LEITRIM,Liatroim,LEITRIM,,ED,T,N,,117040,GARVAGH,Garbhach,,,183568,325478,583523,825485,,,Fiontar,,
1917,LEITRIM,Liatroim,LEITRIM,,ED,T,N,,117041,GLENADE,Gleann Éada,,,181995,344851,581950,844854,,,Fiontar,,
1918,LEITRIM,Liatroim,LEITRIM,,ED,T,N,,117042,GLENANIFF,Gleann Ainimh,,,187156,347344,587110,847347,,,Fiontar,,
1919,LEITRIM,Liatroim,LEITRIM,,ED,T,N,,117043,GLENBOY,Gleann Buí,,,192480,335903,592433,835908,,,Fiontar,,
1920,LEITRIM,Liatroim,LEITRIM,,ED,T,N,,117044,GLENCAR,Gleann an Chairthe,,,176869,343377,576825,843381,,,Fiontar,,
1921,LEITRIM,Liatroim,LEITRIM,,ED,T,N,,117045,GLENFARN,Gleann Fearna,,,199992,339493,599943,839497,,,Fiontar,,
1922,LEITRIM,Liatroim,LEITRIM,,ED,T,N,,117046,GORTERMONE,Gort ar Mónaidh,,,222065,300065,622011,800078,,,Fiontar,,
1923,LEITRIM,Liatroim,LEITRIM,,ED,T,N,,117047,GORTNAGULLION,,,,202946,305565,602896,805577,,,,,
1924,LEITRIM,Liatroim,LEITRIM,,ED,T,N,,117048,GOWEL,,,,196963,302628,596915,802640,,,,,
1925,LEITRIM,Liatroim,LEITRIM,,ED,T,N,,117049,GREAGHGLASS,Gréach Shleasa,,,207087,313756,607037,813766,,,Fiontar,,
1926,LEITRIM,Liatroim,LEITRIM,,ED,T,N,,117050,GUBACREENY,Gob an Chríonaigh,,,184742,356243,584697,856244,,,Fiontar,,
1927,LEITRIM,Liatroim,LEITRIM,,ED,T,N,,117051,KEELDRA,Caoldra,,,214306,296307,614254,796320,,,Fiontar,,
1928,LEITRIM,Liatroim,LEITRIM,,ED,T,N,,117052,KESHCARRIGAN,Ceis Charraigín,,,201113,307810,601064,807821,,,Fiontar,,
1929,LEITRIM,Liatroim,LEITRIM,,ED,T,N,,117053,KILLANUMMERY,Cill an Iomaire,,,179995,326260,579951,826267,,,Fiontar,,
1930,LEITRIM,Liatroim,LEITRIM,,ED,T,N,,117054,KILLARGA,Cill Fhearga,,,192908,331755,592861,831761,,,Fiontar,,
1931,LEITRIM,Liatroim,LEITRIM,,ED,T,N,,117055,KILLYGAR,Coill an Ghairr,,,224499,306344,624445,806355,,,Fiontar,,
1932,LEITRIM,Liatroim,LEITRIM,,ED,T,N,,117056,KILTUBBRID,Cill Tiobrad,,,203505,310767,603455,810777,,,Fiontar,,
1933,LEITRIM,Liatroim,LEITRIM,,ED,T,N,,117057,KILTYCLOGHER,Coillte Clochair,,,194486,343505,594439,843508,,,Fiontar,,
1934,LEITRIM,Liatroim,LEITRIM,,ED,T,N,,117058,KINLOUGH,Cionn Locha,,,180661,353909,580617,853910,,,Fiontar,,
1935,LEITRIM,Liatroim,LEITRIM,,ED,T,N,,117059,LEITRIM,Liatroim,,,196194,306003,596146,806014,,,Fiontar,,
1936,LEITRIM,Liatroim,LEITRIM,,ED,T,N,,117060,LISGILLOCK,An Lios Garbh,,,214447,304103,614395,804115,,,Fiontar,,
1937,LEITRIM,Liatroim,LEITRIM,,ED,T,N,,117061,LURGANBOY,An Lorgain Bhuí,,,183610,339164,583565,839168,,,Fiontar,,
1938,LEITRIM,Liatroim,LEITRIM,,ED,T,N,,117062,MAHANAGH,Meathánach,,,194174,326406,594127,826413,,,Fiontar,,
1939,LEITRIM,Liatroim,LEITRIM,,ED,T,N,,117063,MANORHAMILTON,Cluainín,,,188314,340533,588268,840537,,,Fiontar,,
1940,LEITRIM,Liatroim,LEITRIM,,ED,T,N,,117064,MELVIN,Loch Meilbhe,,,190423,351554,590377,851556,,,Fiontar,,
1941,LEITRIM,Liatroim,LEITRIM,,ED,T,N,,117065,MOHER,An Mothar,,,200764,311286,600715,811296,,,Fiontar,,
1942,LEITRIM,Liatroim,LEITRIM,,ED,T,N,,117066,MOHILL,Maothail,,,208086,297288,608035,797301,,,Fiontar,,
1943,LEITRIM,Liatroim,LEITRIM,,ED,T,N,,117067,MUNAKILL,Muine Choill,,,194427,340206,594380,840210,,,Fiontar,,
1944,LEITRIM,Liatroim,LEITRIM,,ED,T,N,,117068,NEWTOWNGORE,An Dúcharraig,,,220473,310549,620420,810559,,,Fiontar,,
1945,LEITRIM,Liatroim,LEITRIM,,ED,T,N,,117069,OUGHTERAGH,Uachtar Achaidh,,,209999,315472,609948,815481,,,Fiontar,,
1946,LEITRIM,Liatroim,LEITRIM,,ED,T,N,,117070,RINN,An Rinn,,,211477,292732,611426,792746,,,Fiontar,,
1947,LEITRIM,Liatroim,LEITRIM,,ED,T,N,,117071,RIVERSTOWN,Baile na hAbhann,,,211755,301205,611704,801217,,,Fiontar,,
1948,LEITRIM,Liatroim,LEITRIM,,ED,T,N,,117072,ROOSKY,Rúscaigh,,,206934,288024,606884,788039,,,Fiontar,,
1949,LEITRIM,Liatroim,LEITRIM,,ED,T,N,,117073,ROWAN,Ruán,,,208257,305740,608206,805751,,,Fiontar,,
1950,LEITRIM,Liatroim,LEITRIM,,ED,T,N,,117074,SRAMORE,An Srath Mór,,,179146,337113,579102,837118,,,Fiontar,,
1951,LEITRIM,Liatroim,LEITRIM,,ED,T,N,,117075,St. PATRICK'S,Teampall na gCorrachadh,,,192241,320296,592194,820304,,,Fiontar,,
1952,LEITRIM,Liatroim,LEITRIM,,ED,T,N,,117076,STRALONGFORD,Srath an Longfoirt,,,205928,317600,605878,817609,,,Fiontar,,
1953,LEITRIM,Liatroim,LEITRIM,,ED,T,N,,117077,TULLAGHAN,An Tulachán,,,176221,354995,576178,854996,,,Fiontar,,
1954,LEITRIM,Liatroim,LEITRIM,,ED,T,N,,117078,YUGAN,Loch Uí Dhúgáin,,,198567,324375,598519,824383,,,Fiontar,,
1955,LIMERICK,Luimneach,LIMERICK,,ED,T,N,,127001,ABBEYFEALE,Mainistir na Féile,,,110639,124861,510609,624912,1,522,FF,1169769600000,
1956,LIMERICK,Luimneach,LIMERICK,,ED,T,N,,127002,ABBEYVILLE,An Mhainistir,,,154364,139378,554324,639426,1,522,FF,1169769600000,
1957,LIMERICK,Luimneach,LIMERICK,,ED,T,N,,127003,ABINGTON,,,,173182,153466,573138,653510,1,522,FF,1169769600000,
1958,LIMERICK,Luimneach,LIMERICK,,ED,T,N,,127004,ADARE NORTH,Áth Dara Thuaidh,,,144946,148506,544908,648552,1,522,FF,1169769600000,
1959,LIMERICK,Luimneach,LIMERICK,,ED,T,N,,127005,ADARE SOUTH,Áth Dara Theas,,,147361,146500,547323,646546,1,522,FF,1169769600000,
1960,LIMERICK,Luimneach,LIMERICK,,ED,T,N,,127006,ANGLESBOROUGH,Gleann na gCreabhar,,,180858,121462,580813,621513,1,522,FF,1169769600000,
1961,LIMERICK,Luimneach,LIMERICK,,ED,T,N,,127007,ARDAGH,Ardach,,,125851,138936,525818,638984,1,522,FF,1169769600000,
1962,LIMERICK,Luimneach,LIMERICK,,ED,T,N,,127008,ARDPATRICK,Ard Pádraig,,,163461,123295,563419,623346,1,522,FF,1169769600000,
1963,LIMERICK,Luimneach,LIMERICK,,ED,T,N,,127009,ASKEATON EAST,Eas Géitine Thoir,,,135171,150580,535136,650625,1,522,FF,1169769600000,
1964,LIMERICK,Luimneach,LIMERICK,,ED,T,N,,127010,ASKEATON WEST,Eas Géitine Thiar,,,132087,150379,532052,650424,1,522,FF,1169769600000,
1965,LIMERICK,Luimneach,LIMERICK,,ED,T,N,,127011,ATHLACCA,An tÁth Leacach,,,156129,134500,556089,634549,1,522,FF,1169769600000,
1966,LIMERICK,Luimneach,LIMERICK,,ED,T,N,,127012,AUGHINISH,Eachinis,,,128381,152614,528347,652659,1,522,FF,1169769600000,
1967,LIMERICK,Luimneach,LIMERICK,,ED,T,N,,127013,BALLINGARRY,Baile an Gharraí,,,141431,136826,541394,636874,1,522,FF,1169769600000,
1968,LIMERICK,Luimneach,LIMERICK,,ED,T,N,,127014,BALLINTOBER,Baile an Tobair,,,128570,125583,528536,625634,1,522,FF,1169769600000,
1969,LIMERICK,Luimneach,LIMERICK,,ED,T,N,,127015,BALLYAGRAN,Béal Átha Grean,,,146270,127941,546232,627991,1,522,FF,1169769600000,
1970,LIMERICK,Luimneach,LIMERICK,,ED,T,N,,127016,BALLYALLINAN,Baile Uí Áilíonáin,,,136292,137610,536256,637658,1,522,FF,1169769600000,
1971,LIMERICK,Luimneach,LIMERICK,,ED,T,N,,127017,BALLYBRICKEN,,,,163556,146665,563514,646711,1,522,FF,1169769600000,
1972,LIMERICK,Luimneach,LIMERICK,,ED,T,N,,127018,BALLYCUMMIN,Baile Choimín,,,154287,154030,554247,654074,1,522,FF,1169769600000,
1973,LIMERICK,Luimneach,LIMERICK,,ED,T,N,,127019,BALLYGRENNAN,Baile Uí Dhroighneáin,,,146332,135536,546294,635584,1,522,FF,1169769600000,
1974,LIMERICK,Luimneach,LIMERICK,,ED,T,N,,127020,BALLYLANDERS,,,,176938,124261,576893,624312,1,522,FF,1169769600000,
1975,LIMERICK,Luimneach,LIMERICK,,ED,T,N,,127021,BALLYMACSHANEBOY,Baile Mhic Sheáin Bhuí,,,160295,120534,560254,620586,1,522,FF,1169769600000,
1976,LIMERICK,Luimneach,LIMERICK,,ED,T,N,,127022,BALLYNABANOGE,Baile na Bánóige,,,152261,136984,552222,637032,1,522,FF,1169769600000,
1977,LIMERICK,Luimneach,LIMERICK,,ED,T,N,,127023,BALLYNACARRIGA,Baile na Carraige,,,144847,155581,544809,655625,1,522,FF,1169769600000,
1978,LIMERICK,Luimneach,LIMERICK,,ED,T,N,,127024,BALLYNOE,An Baile Nua,,,142476,132751,542439,632800,1,522,FF,1169769600000,
1979,LIMERICK,Luimneach,LIMERICK,,ED,T,N,,127025,BALLYNOE WEST,An Baile Nua Thiar,,,135731,132479,535695,632528,1,522,FF,1169769600000,
1980,LIMERICK,Luimneach,LIMERICK,,ED,T,N,,127026,BALLYSIMON,Béal Átha Síomoin,,,161712,153576,561671,653620,1,522,FF,1169769600000,
1981,LIMERICK,Luimneach,LIMERICK,,ED,T,N,,127027,BALLYVARRA,Baile an Bharraigh,,,165637,156589,565595,656633,1,522,FF,1169769600000,
1982,LIMERICK,Luimneach,LIMERICK,,ED,T,N,,127028,BILBOA,Béal Átha Bó,,,183136,154997,583090,655041,1,522,FF,1169769600000,
1983,LIMERICK,Luimneach,LIMERICK,,ED,T,N,,127029,BOOLA,An Bhuaile,,,132281,118879,532246,618931,1,522,FF,1169769600000,
1984,LIMERICK,Luimneach,LIMERICK,,ED,T,N,,127030,BROADFORD,Béal an Átha,,,134017,123525,533982,623576,1,522,FF,1169769600000,
1985,LIMERICK,Luimneach,LIMERICK,,ED,T,N,,127031,BRUFF,An Brú,,,162704,136760,562663,636808,1,522,FF,1169769600000,
1986,LIMERICK,Luimneach,LIMERICK,,ED,T,N,,127032,BRUREE,Brú Rí,,,155855,128992,555815,629042,1,522,FF,1169769600000,
1987,LIMERICK,Luimneach,LIMERICK,,ED,T,N,,127033,BULGADEN,Builgidín,,,164788,128853,564746,628903,1,522,FF,1169769600000,
1988,LIMERICK,Luimneach,LIMERICK,,ED,T,N,,127034,CAHER,An Chathair,,,113835,121815,513804,621867,1,522,FF,1169769600000,
1989,LIMERICK,Luimneach,LIMERICK,,ED,T,N,,127035,CAHERCONLISH EAST,Cathair Chinn Lis Thoir,,,172275,149029,572231,649074,1,522,FF,1169769600000,
1990,LIMERICK,Luimneach,LIMERICK,,ED,T,N,,127036,CAHERCONLISH WEST,Cathair Chinn Lis Thiar,,,166660,149761,566618,649806,1,522,FF,1169769600000,
1991,LIMERICK,Luimneach,LIMERICK,,ED,T,N,,127037,CAHERCORNEY,Cathair Choirne,,,167902,140393,567859,640440,1,522,FF,1169769600000,
1992,LIMERICK,Luimneach,LIMERICK,,ED,T,N,,127038,CAHERELLY,Cathair Ailí,,,166493,144240,566451,644286,1,522,FF,1169769600000,
1993,LIMERICK,Luimneach,LIMERICK,,ED,T,N,,127039,CAPPAMORE,An Cheapach Mhór,,,175895,150354,575851,650399,1,522,FF,1169769600000,
1994,LIMERICK,Luimneach,LIMERICK,,ED,T,N,,127040,CARRIG,An Charraig,,,149400,156524,549361,656568,1,522,FF,1169769600000,
1995,LIMERICK,Luimneach,LIMERICK,,ED,T,N,,127041,CASTLECONNELL,Caisleán Uí Chonaill,,,166524,163349,566482,663391,1,522,FF,1169769600000,
1996,LIMERICK,Luimneach,LIMERICK,,ED,T,N,,127042,CASTLETOWN,,,,143699,129540,543662,629590,1,522,FF,1169769600000,
1997,LIMERICK,Luimneach,LIMERICK,,ED,T,N,,127043,CASTLETOWN,,,,137844,155594,537808,655638,1,522,FF,1169769600000,
1998,LIMERICK,Luimneach,LIMERICK,,ED,T,N,,127044,CLARINA,Clár Aidhne,,,149800,152396,549761,652441,1,522,FF,1169769600000,
1999,LIMERICK,Luimneach,LIMERICK,,ED,T,N,,127045,CLEANGLASS,An Chlaonghlais,,,124979,122310,524946,622361,1,522,FF,1169769600000,
2000,LIMERICK,Luimneach,LIMERICK,,ED,T,N,,127046,CLONCAGH,Cluain Cath,,,138670,133234,538634,633283,1,522,FF,1169769600000,
2001,LIMERICK,Luimneach,LIMERICK,,ED,T,N,,127047,CLONKEEN,Cluain Caoin,,,169773,156647,569730,656691,1,522,FF,1169769600000,
2002,LIMERICK,Luimneach,LIMERICK,,ED,T,N,,127048,COLMANSWELL,Cluain Comhartha,,,151066,127066,551027,627116,1,522,FF,1169769600000,
2003,LIMERICK,Luimneach,LIMERICK,,ED,T,N,,127049,COOLRUS,Cúlros,,,149444,134890,549405,634939,1,522,FF,1169769600000,
2004,LIMERICK,Luimneach,LIMERICK,,ED,T,N,,127050,CRAGGS,An Chreag,,,127932,149031,527898,649077,1,522,FF,1169769600000,
2005,LIMERICK,Luimneach,LIMERICK,,ED,T,N,,127051,CREAN,An Crián,,,158485,138089,558444,638137,1,522,FF,1169769600000,
2006,LIMERICK,Luimneach,LIMERICK,,ED,T,N,,127052,CRECORA,Craobh Chomhartha,,,153023,147010,552984,647056,1,522,FF,1169769600000,
2007,LIMERICK,Luimneach,LIMERICK,,ED,T,N,,127053,CROAGH,Cróch,,,140653,145096,540616,645142,1,522,FF,1169769600000,
2008,LIMERICK,Luimneach,LIMERICK,,ED,T,N,,127054,CROOM,Cromadh,,,150320,140242,550281,640289,1,522,FF,1169769600000,
2009,LIMERICK,Luimneach,LIMERICK,,ED,T,N,,127055,CULLANE,Collán,,,176751,120839,576706,620890,1,522,FF,1169769600000,
2010,LIMERICK,Luimneach,LIMERICK,,ED,T,N,,127056,DANGANBEG,An Daingean Beag,,,131842,128820,531807,628870,1,522,FF,1169769600000,
2011,LIMERICK,Luimneach,LIMERICK,,ED,T,N,,127057,DARRAGH,An Dairtheach,,,171674,119376,571631,619428,1,522,FF,1169769600000,
2012,LIMERICK,Luimneach,LIMERICK,,ED,T,N,,127058,DOON SOUTH,Dún Bleisce Theas,,,181671,150382,581625,650427,1,522,FF,1169769600000,
2013,LIMERICK,Luimneach,LIMERICK,,ED,T,N,,127059,DOON WEST,Dún Bleisce Thiar,,,179073,155771,579028,655815,1,522,FF,1169769600000,
2014,LIMERICK,Luimneach,LIMERICK,,ED,T,N,,127060,DROMARD,An Drom Ard,,,141517,140836,541480,640883,1,522,FF,1169769600000,
2015,LIMERICK,Luimneach,LIMERICK,,ED,T,N,,127061,DROMCOLLIHER,Drom Collachair,,,138529,123297,538493,623348,1,522,FF,1169769600000,
2016,LIMERICK,Luimneach,LIMERICK,,ED,T,N,,127062,DROMIN,An Dromainn,,,159403,132085,559362,632134,1,522,FF,1169769600000,
2017,LIMERICK,Luimneach,LIMERICK,,ED,T,N,,127063,DROMTRASNA,An Drom Tarsna,,,114246,126973,514215,627023,1,522,FF,1169769600000,
2018,LIMERICK,Luimneach,LIMERICK,,ED,T,N,,127064,DUNMOYLAN EAST,Dún Maoilín Thoir,,,125445,142626,525412,642673,1,522,FF,1169769600000,
2019,LIMERICK,Luimneach,LIMERICK,,ED,T,N,,127065,DUNMOYLAN WEST,Dún Maoilín Thiar,,,120902,143017,520870,643064,1,522,FF,1169769600000,
2020,LIMERICK,Luimneach,LIMERICK,,ED,T,N,,127066,DUNNAMAN,Dún na mBeann,,,148483,143745,548445,643792,1,522,FF,1169769600000,
2021,LIMERICK,Luimneach,LIMERICK,,ED,T,N,,127067,DUNTRYLEAGUE,Dún Trí Liag,,,176067,129882,576023,629932,1,522,FF,1169769600000,
2022,LIMERICK,Luimneach,LIMERICK,,ED,T,N,,127068,EMLYGRENNAN,Imleach Dhraighnín,,,168650,128762,568607,628812,1,522,FF,1169769600000,
2023,LIMERICK,Luimneach,LIMERICK,,ED,T,N,,127069,FEDAMORE,Feadamair,,,158322,145708,558282,645754,1,522,FF,1169769600000,
2024,LIMERICK,Luimneach,LIMERICK,,ED,T,N,,127070,FEENAGH,Fíonach,,,141167,126181,541130,626231,1,522,FF,1169769600000,
2025,LIMERICK,Luimneach,LIMERICK,,ED,T,N,,127071,FLEANMORE,Fliain Mór,,,116913,147108,516881,647154,1,522,FF,1169769600000,
2026,LIMERICK,Luimneach,LIMERICK,,ED,T,N,,127072,GALBALLY,An Gallbhaile,,,179417,128688,579372,628738,1,522,FF,1169769600000,
2027,LIMERICK,Luimneach,LIMERICK,,ED,T,N,,127073,GARRANE,An Garrán,,,153789,142895,553749,642942,1,522,FF,1169769600000,
2028,LIMERICK,Luimneach,LIMERICK,,ED,T,N,,127074,GARRYDUFF,An Garraí Dubh,,,121933,132616,521900,632665,1,522,FF,1169769600000,
2029,LIMERICK,Luimneach,LIMERICK,,ED,T,N,,127075,GLENAGOWER,Gleann an Ghabhair,,,114382,136327,514351,636375,1,522,FF,1169769600000,
2030,LIMERICK,Luimneach,LIMERICK,,ED,T,N,,127076,GLENBROHANE,Gleann Bruacháin,,,173084,126178,573040,626228,1,522,FF,1169769600000,
2031,LIMERICK,Luimneach,LIMERICK,,ED,T,N,,127077,GLENGORT,Gleann an Ghoirt,,,120053,123894,520021,623945,1,522,FF,1169769600000,
2032,LIMERICK,Luimneach,LIMERICK,,ED,T,N,,127078,GLENSHARROLD,Gleann Searúill,,,121284,139553,521252,639601,1,522,FF,1169769600000,
2033,LIMERICK,Luimneach,LIMERICK,,ED,T,N,,127079,GLENSTAL,Gleann Stáil,,,175407,157367,575363,657411,1,522,FF,1169769600000,
2034,LIMERICK,Luimneach,LIMERICK,,ED,T,N,,127080,GLIN,An Gleann,,,111231,146395,511201,646441,1,522,FF,1169769600000,
2035,LIMERICK,Luimneach,LIMERICK,,ED,T,N,,127081,GRANGE,An Ghráinsigh,,,161578,141225,561537,641272,1,522,FF,1169769600000,
2036,LIMERICK,Luimneach,LIMERICK,,ED,T,N,,127082,GREAN,Grian,,,175923,145407,575879,645453,1,522,FF,1169769600000,
2037,LIMERICK,Luimneach,LIMERICK,,ED,T,N,,127083,GRISTON,Baile na gCríostúnach,,,173084,122590,573040,622641,1,522,FF,1169769600000,
2038,LIMERICK,Luimneach,LIMERICK,,ED,T,N,,127084,HOSPITAL,An tOspidéal,,,170884,135658,570841,635706,1,522,FF,1169769600000,
2039,LIMERICK,Luimneach,LIMERICK,,ED,T,N,,127085,IVERUSS,Uíbh Rosa,,,134054,154626,534019,654670,1,522,FF,1169769600000,
2040,LIMERICK,Luimneach,LIMERICK,,ED,T,N,,127086,KILBEHENY,Coill Bheithne,,,186478,120321,586431,620373,1,522,FF,1169769600000,
2041,LIMERICK,Luimneach,LIMERICK,,ED,T,N,,127087,KILCORNAN,Cill Churnáin,,,140345,150300,540308,650345,1,522,FF,1169769600000,
2042,LIMERICK,Luimneach,LIMERICK,,ED,T,N,,127088,KILDIMO,Cill Díoma,,,144097,151092,544060,651137,1,522,FF,1169769600000,
2043,LIMERICK,Luimneach,LIMERICK,,ED,T,N,,127089,KILFERGUS,Cill Fhearghasa,,,112367,142832,512336,642879,1,522,FF,1169769600000,
2044,LIMERICK,Luimneach,LIMERICK,,ED,T,N,,127090,KILFINNANE,Cill Fhíonáin,,,167899,123171,567856,623222,1,522,FF,1169769600000,
2045,LIMERICK,Luimneach,LIMERICK,,ED,T,N,,127091,KILFINNY,Cill na Fíonaí,,,146375,139919,546337,639966,1,522,FF,1169769600000,
2046,LIMERICK,Luimneach,LIMERICK,,ED,T,N,,127092,KILFLYN,Cill Fhlainn,,,168770,117468,568727,617520,1,522,FF,1169769600000,
2047,LIMERICK,Luimneach,LIMERICK,,ED,T,N,,127093,KILGLASS,An Choill Ghlas,,,181288,116967,581242,617019,1,522,FF,1169769600000,
2048,LIMERICK,Luimneach,LIMERICK,,ED,T,N,,127094,KILMALLOCK,Cill Mocheallóg,,,161124,127232,561083,627282,1,522,FF,1169769600000,
2049,LIMERICK,Luimneach,LIMERICK,,ED,T,N,,127095,KILMEEDY,Cill Míde,,,137492,127886,537456,627936,1,522,FF,1169769600000,
2050,LIMERICK,Luimneach,LIMERICK,,ED,T,N,,127096,KILMOYLAN,Cill Mhaoláin,,,116547,140674,516516,640721,1,522,FF,1169769600000,
2051,LIMERICK,Luimneach,LIMERICK,,ED,T,N,,127097,KILMURRY,Cill Mhuire,,,170425,145092,570382,645138,1,522,FF,1169769600000,
2052,LIMERICK,Luimneach,LIMERICK,,ED,T,N,,127098,KILPEACON,Cill Pheacáin,,,155489,146024,555449,646070,1,522,FF,1169769600000,
2053,LIMERICK,Luimneach,LIMERICK,,ED,T,N,,127099,KILSCANNELL,Cill Shalcháin,,,130783,138868,530748,638916,1,522,FF,1169769600000,
2054,LIMERICK,Luimneach,LIMERICK,,ED,T,N,,127100,KILTEELY,Cill Tíle,,,172226,140191,572182,640238,1,522,FF,1169769600000,
2055,LIMERICK,Luimneach,LIMERICK,,ED,T,N,,127101,KNOCKADERRY,Cnoc an Doire,,,132500,134964,532465,635013,1,522,FF,1169769600000,
2056,LIMERICK,Luimneach,LIMERICK,,ED,T,N,,127102,KNOCKAINY,Cnoc Áine,,,166458,137175,566416,637223,1,522,FF,1169769600000,
2057,LIMERICK,Luimneach,LIMERICK,,ED,T,N,,127103,KNOCKLONG,Cnoc Loinge,,,171431,131548,571388,631597,1,522,FF,1169769600000,
2058,LIMERICK,Luimneach,LIMERICK,,ED,T,N,,127104,KNOCKNASCROW,Cnoc na Lobhar,,,184508,118745,584462,618797,1,522,FF,1169769600000,
2059,LIMERICK,Luimneach,LIMERICK,,ED,T,N,,127105,LIMERICK NORTH RURAL,Luimneach,,,154187,158616,554147,658659,1,522,FF,1169769600000,
2060,LIMERICK,Luimneach,LIMERICK,,ED,T,N,,127106,LIMERICK SOUTH RURAL,Luimneach Thuaidh (Tuath),,,157811,154367,557771,654411,1,522,FF,1169769600000,
2061,LIMERICK,Luimneach,LIMERICK,,ED,T,N,,127107,LISMAKEERY,Lios Matha,,,129896,145236,529862,645282,1,522,FF,1169769600000,
